# Solver information    
# Time                  	U_solver                	Ux_initial              	Ux_final                	Ux_iters                	Uy_initial              	Uy_final                	Uy_iters                	Uz_initial              	Uz_final                	Uz_iters                	U_converged             	h_solver                	h_initial               	h_final                 	h_iters                 	h_converged             	nuTilda_solver          	nuTilda_initial         	nuTilda_final           	nuTilda_iters           	nuTilda_converged       	p_solver                	p_initial               	p_final                 	p_iters                 	p_converged             
1079                    	DILUPBiCGStab	7.0199231052889488e-08	5.0990800555749837e-09	1	1.1095817372093110e-04	3.5519872402183130e-07	1	3.0013376928411231e-06	8.7973158603121297e-09	1	false	DILUPBiCGStab	1.7814313879165990e-07	5.9049464872553339e-10	1	true	DILUPBiCGStab	5.0608407656981816e-06	8.2680705391569924e-09	1	true	GAMG	3.6344041092095272e-05	3.4394777173434312e-07	5	true
1080                    	DILUPBiCGStab	7.0055894034941447e-08	5.0618079422072978e-09	1	1.0749961317146169e-04	3.4055965169052659e-07	1	2.9912831535214998e-06	8.7002006442324340e-09	1	false	DILUPBiCGStab	1.7964453246462310e-07	5.9810101060274809e-10	1	true	DILUPBiCGStab	5.0703030692888861e-06	8.2674132783108858e-09	1	true	GAMG	3.5605523436701652e-05	3.4090072373742770e-07	5	true
1081                    	DILUPBiCGStab	6.9832850761922335e-08	5.0208473651446406e-09	1	1.0433303590253110e-04	3.2669272188210662e-07	1	2.9809611394776712e-06	8.5954006795155410e-09	1	false	DILUPBiCGStab	1.8118527809248051e-07	6.0594620340122357e-10	1	true	DILUPBiCGStab	5.0794958809945671e-06	8.2703564759368297e-09	1	true	GAMG	3.5159354137157628e-05	3.4732706028841869e-07	5	true
1082                    	DILUPBiCGStab	6.9976394612651894e-08	4.9971420320488860e-09	1	1.0142370673652950e-04	3.1364018558712002e-07	1	2.9761115524938538e-06	8.4932093337954822e-09	1	false	DILUPBiCGStab	1.8274370687464069e-07	6.1327662746677711e-10	1	true	DILUPBiCGStab	5.1230412614962194e-06	8.2915565912254153e-09	1	true	GAMG	3.4570641996862162e-05	2.6759238501338508e-07	6	true
1083                    	DILUPBiCGStab	7.0203935633642703e-08	4.9796354578726098e-09	1	9.8750816118257136e-05	3.0133810977889210e-07	1	2.9733665541997810e-06	8.3918979461205028e-09	1	false	DILUPBiCGStab	1.8433971817684201e-07	6.2002595644142141e-10	1	true	DILUPBiCGStab	5.1443191510315686e-06	8.3000203128536751e-09	1	true	GAMG	3.4126863900602542e-05	2.7189542005014922e-07	6	true
1084                    	DILUPBiCGStab	7.0060026905062495e-08	4.9407170895261549e-09	1	9.6272247782404664e-05	2.8967118149723748e-07	1	2.9658723923614870e-06	8.2810381165771466e-09	1	false	DILUPBiCGStab	1.8592848672177881e-07	6.2617450817489479e-10	1	true	DILUPBiCGStab	5.1554596599235534e-06	8.3046160242257749e-09	1	true	GAMG	3.3466854666315118e-05	2.6855361071149489e-07	6	true
1085                    	DILUPBiCGStab	6.9843173655923102e-08	4.9004448148383062e-09	1	9.3983272955530368e-05	2.7869069975419629e-07	1	2.9579424138833699e-06	8.1681118265638648e-09	1	false	DILUPBiCGStab	1.8755548232972750e-07	6.3170689398489285e-10	1	true	DILUPBiCGStab	5.1647283886671307e-06	8.3097951340298916e-09	1	true	GAMG	3.3133081972669872e-05	2.7245770188941320e-07	6	true
1086                    	DILUPBiCGStab	6.9998571092700817e-08	4.8796969760456583e-09	1	9.1861854845283597e-05	2.6833695732573510e-07	1	2.9552013525404849e-06	8.0604765256237810e-09	1	false	DILUPBiCGStab	1.8920006684441101e-07	6.3661587288393463e-10	1	true	DILUPBiCGStab	5.2089789327117548e-06	8.3346190232280861e-09	1	true	GAMG	3.2614428493096653e-05	2.6872782475770802e-07	6	true
1087                    	DILUPBiCGStab	7.0242036174793123e-08	4.8642526038926020e-09	1	8.9895762597058329e-05	2.5858581884206680e-07	1	2.9542473809195631e-06	7.9536422331118428e-09	1	false	DILUPBiCGStab	1.9086875369332100e-07	6.4060999586910399e-10	1	true	DILUPBiCGStab	5.2287556504234204e-06	8.3431487253709894e-09	1	true	GAMG	3.2273839615259399e-05	2.7403646111489691e-07	6	true
1088                    	DILUPBiCGStab	7.0146921444076469e-08	4.8316899670868146e-09	1	8.8059286218375679e-05	2.4936508853131908e-07	1	2.9486564247687482e-06	7.8418558005217131e-09	1	false	DILUPBiCGStab	1.9253068914856259e-07	6.4371756444348760e-10	1	true	DILUPBiCGStab	5.2424289923669162e-06	8.3538025351099373e-09	1	true	GAMG	3.1830446710179588e-05	2.7145371969082721e-07	6	true
1089                    	DILUPBiCGStab	6.9958832746293569e-08	4.7950025736618191e-09	1	8.6350458499136713e-05	2.4067526503519288e-07	1	2.9423399238644609e-06	7.7322996322306680e-09	1	false	DILUPBiCGStab	1.9421714025460490e-07	6.4602482667828969e-10	1	true	DILUPBiCGStab	5.2492207113811173e-06	8.3663917183459191e-09	1	true	GAMG	3.1534108638010683e-05	2.7474377314243421e-07	6	true
1090                    	DILUPBiCGStab	7.0138458803920025e-08	4.7764552854134396e-09	1	8.4755661567180104e-05	2.3253244770603120e-07	1	2.9411019217335688e-06	7.6332946145532280e-09	1	false	DILUPBiCGStab	1.9592236887888680e-07	6.4734505622061877e-10	1	true	DILUPBiCGStab	5.2953496246603549e-06	8.4004197870377330e-09	1	true	GAMG	3.1242843050820807e-05	2.7163890951962780e-07	6	true
1091                    	DILUPBiCGStab	7.0411976132977517e-08	4.7647139797861144e-09	1	8.3274895183483089e-05	2.2498214547297951e-07	1	2.9417909762767030e-06	7.5452742051057149e-09	1	false	DILUPBiCGStab	1.9764943405550269e-07	6.4747263118045009e-10	1	true	DILUPBiCGStab	5.3155019901724796e-06	8.4162314059285342e-09	1	true	GAMG	3.1061612409623873e-05	2.7696524814206409e-07	6	true
1092                    	DILUPBiCGStab	7.0329077664403759e-08	4.7344302292828904e-09	1	8.1881305192382607e-05	2.1789781011981401e-07	1	2.9376294673486268e-06	7.4557723917982802e-09	1	false	DILUPBiCGStab	1.9937005842452689e-07	6.4649226828973614e-10	1	true	DILUPBiCGStab	5.3293955435378344e-06	8.4309809476590450e-09	1	true	GAMG	3.0736837681380538e-05	2.7482675014360850e-07	6	true
1093                    	DILUPBiCGStab	7.0171999723529863e-08	4.7020366142584602e-09	1	8.0578360988204132e-05	2.1127746980703200e-07	1	2.9329099985771729e-06	7.3715107739069724e-09	1	false	DILUPBiCGStab	2.0112234105319871e-07	6.4481428928240329e-10	1	true	DILUPBiCGStab	5.3381634109050556e-06	8.4451553495755616e-09	1	true	GAMG	3.0626845787216063e-05	2.7558852831926191e-07	6	true
1094                    	DILUPBiCGStab	7.0369665033813386e-08	4.6867655929071411e-09	1	7.9356433952574901e-05	2.0517555303388511e-07	1	2.9331313424573138e-06	7.2971752532242776e-09	1	false	DILUPBiCGStab	2.0288778770677769e-07	6.4287865805977310e-10	1	true	DILUPBiCGStab	5.3836211458664109e-06	8.4796752970804755e-09	1	true	GAMG	3.0457784497103391e-05	2.7425216831369679e-07	6	true
1095                    	DILUPBiCGStab	7.0647827465889356e-08	4.6787364103479654e-09	1	7.8215780124675182e-05	1.9956173878503789e-07	1	2.9350791072926509e-06	7.2286773350967972e-09	1	false	DILUPBiCGStab	2.0469086694566931e-07	6.4121031543386332e-10	1	true	DILUPBiCGStab	5.4048187514081846e-06	8.4993926444580793e-09	1	true	GAMG	3.0348517815979960e-05	2.7777086504201727e-07	6	true
1096                    	DILUPBiCGStab	7.0598752213856492e-08	4.6536315552486652e-09	1	7.7135690695243877e-05	1.9433142662325291e-07	1	2.9323816566709848e-06	7.1598876273403614e-09	1	false	DILUPBiCGStab	2.0650904317078980e-07	6.3925810659973252e-10	1	true	DILUPBiCGStab	5.4206871844887030e-06	8.5254496544365572e-09	1	true	GAMG	3.0214339256048739e-05	2.7549143502397548e-07	6	true
1097                    	DILUPBiCGStab	7.0492945317988312e-08	4.6274171257936484e-09	1	7.6123274034274970e-05	1.8951951461762289e-07	1	2.9291654149520260e-06	7.0967150774584142e-09	1	false	DILUPBiCGStab	2.0836299287759259e-07	6.3695211573443844e-10	1	true	DILUPBiCGStab	5.4312598172720147e-06	8.5540008144884591e-09	1	true	GAMG	3.0241322706677878e-05	2.7791915877270819e-07	6	true
1098                    	DILUPBiCGStab	7.0689385656181521e-08	4.6153050073364104e-09	1	7.5166888882656206e-05	1.8516291323198391e-07	1	2.9304255113729099e-06	7.0439625723279826e-09	1	false	DILUPBiCGStab	2.1023215179135130e-07	6.3433821306269328e-10	1	true	DILUPBiCGStab	5.4736017028702764e-06	8.6011806892011489e-09	1	true	GAMG	3.0115237917447789e-05	2.7340325019201452e-07	6	true
1099                    	DILUPBiCGStab	7.0993440003786423e-08	4.6111470575177239e-09	1	7.4272391316003780e-05	1.8141792813267511e-07	1	2.9335350382660952e-06	6.9987675988281348e-09	1	false	DILUPBiCGStab	2.1213701278507919e-07	6.3149342261693165e-10	1	true	DILUPBiCGStab	5.4991958077440104e-06	8.6397193046907707e-09	1	true	GAMG	3.0194549387340609e-05	2.7823592354960078e-07	6	true
1100                    	DILUPBiCGStab	7.0976243776532881e-08	4.5902794874880849e-09	1	7.3420330826763863e-05	1.7921509272697269e-07	1	2.9318804172008529e-06	6.9524878742679861e-09	1	false	DILUPBiCGStab	2.1404183566050850e-07	6.2846966979239708e-10	1	true	DILUPBiCGStab	5.5140160089890064e-06	8.6786427553800197e-09	1	true	GAMG	3.0026062743078660e-05	2.7214086053256598e-07	6	true
1101                    	DILUPBiCGStab	7.0876899395886045e-08	4.5681822151476988e-09	1	7.2618646409869806e-05	1.7705379405051460e-07	1	2.9295313531327252e-06	6.9147495025070527e-09	1	false	DILUPBiCGStab	2.1597395030252081e-07	6.2588945016267802e-10	1	true	DILUPBiCGStab	5.5261420952466427e-06	8.7259164190368269e-09	1	true	GAMG	3.0178457003874822e-05	2.7864059598161542e-07	6	true
1102                    	DILUPBiCGStab	7.1123483627631482e-08	4.5667162847656494e-09	1	7.1858677973386906e-05	1.7492654676099180e-07	1	2.9318765799862649e-06	6.8905268559530013e-09	1	false	DILUPBiCGStab	2.1792688309434771e-07	6.2371625369579028e-10	1	true	DILUPBiCGStab	5.5714663559800417e-06	8.8006165363450066e-09	1	true	GAMG	3.0106651785377890e-05	2.7618220972729822e-07	6	true
1103                    	DILUPBiCGStab	7.1438323866443291e-08	4.5726625629943157e-09	1	7.1140703311469786e-05	1.7277572469634731e-07	1	2.9356434832752719e-06	6.8768365362867046e-09	1	false	DILUPBiCGStab	2.1990874895231221e-07	6.2167815124199452e-10	1	true	DILUPBiCGStab	5.5935859647801898e-06	8.8661242965995777e-09	1	true	GAMG	3.0130400359689680e-05	2.7952187068135220e-07	6	true
1104                    	DILUPBiCGStab	7.1412669085014972e-08	4.5656969322583526e-09	1	7.0452763324183059e-05	1.7052710428166750e-07	1	2.9344600196334811e-06	6.8636421808273707e-09	1	false	DILUPBiCGStab	2.2189957228127900e-07	6.1961510901476379e-10	1	true	DILUPBiCGStab	5.6092458222976948e-06	8.9274532635945786e-09	1	true	GAMG	3.0019478741177061e-05	2.7180040559303458e-07	6	true
1105                    	DILUPBiCGStab	7.1326256096217518e-08	4.5582612768738242e-09	1	6.9802584331796132e-05	1.6827876162094559e-07	1	2.9325852753549180e-06	6.8539326439670804e-09	1	false	DILUPBiCGStab	2.2392685409150340e-07	6.1770561203637517e-10	1	true	DILUPBiCGStab	5.6206028323957543e-06	8.9923300567443978e-09	1	true	GAMG	3.0171334665148600e-05	2.7570909614134939e-07	6	true
1106                    	DILUPBiCGStab	7.1560259160302124e-08	4.5665414499530929e-09	1	6.9183394459104301e-05	1.6588768146579781e-07	1	2.9352021890296280e-06	6.8552721503802044e-09	1	false	DILUPBiCGStab	2.2597381585019370e-07	6.1576739708089371e-10	1	true	DILUPBiCGStab	5.6647673175930106e-06	9.0784432428501917e-09	1	true	GAMG	3.0103680896690010e-05	2.7292930265364713e-07	6	true
1107                    	DILUPBiCGStab	7.1887105875400938e-08	4.5839098685347941e-09	1	6.8598402529087139e-05	1.6348726875923431e-07	1	2.9394381925282731e-06	6.8631215256085810e-09	1	false	DILUPBiCGStab	2.2806580346701619e-07	6.1382837321355689e-10	1	true	DILUPBiCGStab	5.6883966658179752e-06	9.1562152989964581e-09	1	true	GAMG	3.0207803086437910e-05	2.7524559738995401e-07	6	true
1108                    	DILUPBiCGStab	7.1874947318731252e-08	4.5860862445127277e-09	1	6.8032886105732682e-05	1.6124120946662190e-07	1	2.9386575163795389e-06	6.8666211242964307e-09	1	false	DILUPBiCGStab	2.3016072292026561e-07	6.1176959077622958e-10	1	true	DILUPBiCGStab	5.7038848174031081e-06	9.2326979159570191e-09	1	true	GAMG	3.0100079583671281e-05	2.7011258947562832e-07	6	true
1109                    	DILUPBiCGStab	7.1778946853704033e-08	4.5863857658939200e-09	1	6.7493603635735783e-05	1.6011183149389551e-07	1	2.9369654683313128e-06	6.8718853859929099e-09	1	false	DILUPBiCGStab	2.3228732823357370e-07	6.0963515728813543e-10	1	true	DILUPBiCGStab	5.7133769709089192e-06	9.3094160327842078e-09	1	true	GAMG	3.0235970384215220e-05	2.7490006202232558e-07	6	true
1110                    	DILUPBiCGStab	7.2021886138720695e-08	4.6049208442813118e-09	1	6.6975398623772081e-05	1.5921431440592070e-07	1	2.9397652827679309e-06	6.8863444442500651e-09	1	false	DILUPBiCGStab	2.3442872320028241e-07	6.0752699897723351e-10	1	true	DILUPBiCGStab	5.7595839675582987e-06	9.4065188879856069e-09	1	true	GAMG	3.0203631140470150e-05	2.7084828519155898e-07	6	true
1111                    	DILUPBiCGStab	7.2352090640864513e-08	4.6319882596768933e-09	1	6.6483288461603908e-05	1.5851382616774801e-07	1	2.9440805531662810e-06	6.9055316163917877e-09	1	false	DILUPBiCGStab	2.3659859278898961e-07	6.0544283379970545e-10	1	true	DILUPBiCGStab	5.7808738417203459e-06	9.4876183831162141e-09	1	true	GAMG	3.0354719556905130e-05	2.7320916274178881e-07	6	true
1112                    	DILUPBiCGStab	7.2331192137932985e-08	4.6404368474919090e-09	1	6.6001701504230431e-05	1.5791479062240029e-07	1	2.9432221932108100e-06	6.9206319159244979e-09	1	false	DILUPBiCGStab	2.3876750125039602e-07	6.0336346866906280e-10	1	true	DILUPBiCGStab	5.7960848604056051e-06	9.5651840210241509e-09	1	true	GAMG	3.0266816198120410e-05	2.6977618230459892e-07	6	true
1113                    	DILUPBiCGStab	7.2230509090951194e-08	4.6463994372500571e-09	1	6.5537094622028562e-05	1.5743781358290710e-07	1	2.9414294812936892e-06	6.9399704349603643e-09	1	false	DILUPBiCGStab	2.4095069404120458e-07	6.0113597401459526e-10	1	true	DILUPBiCGStab	5.8051249623063026e-06	9.6393589868106777e-09	1	true	GAMG	3.0377817236616871e-05	2.7404800628848303e-07	6	true
1114                    	DILUPBiCGStab	7.2474569437782894e-08	4.6689376429324790e-09	1	6.5086213930002924e-05	1.5706066810170440e-07	1	2.9441227552905721e-06	6.9695185257049404e-09	1	false	DILUPBiCGStab	2.4314664967655049e-07	5.9907465987921897e-10	1	true	DILUPBiCGStab	5.8500018656347658e-06	9.7326692932221125e-09	1	true	GAMG	3.0395537930966969e-05	2.6787301314779513e-07	6	true
1115                    	DILUPBiCGStab	7.2789148152096848e-08	4.6970768040425461e-09	1	6.4654492966308787e-05	1.5682302293332819e-07	1	2.9481732865988949e-06	7.0041199710099669e-09	1	false	DILUPBiCGStab	2.4535770909793530e-07	5.9729390502275681e-10	1	true	DILUPBiCGStab	5.8688514275133866e-06	9.8058844314417884e-09	1	true	GAMG	3.0491800561206130e-05	2.7275445770975688e-07	6	true
1116                    	DILUPBiCGStab	7.2764020307334386e-08	4.7080907135494821e-09	1	6.4228478539677511e-05	1.5665266770288949e-07	1	2.9470794383831501e-06	7.0333855046444070e-09	1	false	DILUPBiCGStab	2.4756202169974451e-07	5.9578841839724653e-10	1	true	DILUPBiCGStab	5.8838072645609404e-06	9.8783629500734817e-09	1	true	GAMG	3.0435947442982879e-05	2.6807434701565289e-07	6	true
1117                    	DILUPBiCGStab	7.2632520184245566e-08	4.7152945724317336e-09	1	6.3814770269187093e-05	1.5658813998570219e-07	1	2.9447803981365311e-06	7.0639150903864141e-09	1	false	DILUPBiCGStab	2.4977384443682189e-07	5.9433717957353265e-10	1	true	DILUPBiCGStab	5.8885271195448957e-06	9.9464993572546715e-09	1	true	GAMG	3.0469762322357809e-05	2.6712058597729119e-07	6	true
1118                    	DILUPBiCGStab	7.2853627541227049e-08	4.7397423345138136e-09	1	6.3414087711622592e-05	1.5668205573876651e-07	1	2.9469963377899781e-06	7.1035790359461097e-09	1	false	DILUPBiCGStab	2.5199306200899349e-07	5.9280308694467458e-10	1	true	DILUPBiCGStab	5.9342752748224978e-06	1.0049394963908730e-08	1	true	GAMG	3.0523834303978861e-05	2.6677500555475692e-07	6	true
1119                    	DILUPBiCGStab	7.3187261759857586e-08	4.7722748914355031e-09	1	6.3026274251226278e-05	1.5688382532350930e-07	1	2.9508092089502661e-06	7.1481887906453602e-09	1	false	DILUPBiCGStab	2.5423499292536218e-07	5.9108025469105723e-10	1	true	DILUPBiCGStab	5.9537212350386877e-06	1.0130958589120629e-08	1	true	GAMG	3.0634553515359271e-05	2.7068606373643809e-07	6	true
1120                    	DILUPBiCGStab	7.3139798392477428e-08	4.7849299704225297e-09	1	6.2639186417140372e-05	1.5711914602846041e-07	1	2.9491229260261879e-06	7.1879161807460794e-09	1	false	DILUPBiCGStab	2.5645915058786580e-07	5.8912914946152460e-10	1	true	DILUPBiCGStab	5.9647698759353913e-06	1.0207452026350510e-08	1	true	GAMG	3.0517441255243938e-05	2.6536095227792808e-07	6	true
1121                    	DILUPBiCGStab	7.3007465275279440e-08	4.7960619577170362e-09	1	6.2260203208850480e-05	1.5738904841064199e-07	1	2.9464256708230192e-06	7.2303098924064096e-09	1	false	DILUPBiCGStab	2.5869481109083531e-07	5.8689739537712538e-10	1	true	DILUPBiCGStab	5.9703484140691957e-06	1.0280824540739370e-08	1	true	GAMG	3.0613444265062387e-05	2.6833204421820169e-07	6	true
1122                    	DILUPBiCGStab	7.3213949074540630e-08	4.8242282517719936e-09	1	6.1886243719499169e-05	1.5769745967349319e-07	1	2.9479955432137441e-06	7.2827839277956942e-09	1	false	DILUPBiCGStab	2.6093761658247590e-07	5.8432260271429341e-10	1	true	DILUPBiCGStab	6.0127122576056420e-06	1.0374819732387329e-08	1	true	GAMG	3.0571994351076598e-05	2.6327976548500890e-07	6	true
1123                    	DILUPBiCGStab	7.3503293527662030e-08	4.8607148237836170e-09	1	6.1523213749639449e-05	1.5807563350690341e-07	1	2.9508796852366571e-06	7.3431227354250340e-09	1	false	DILUPBiCGStab	2.6319028544956908e-07	5.8130626778171456e-10	1	true	DILUPBiCGStab	6.0301600682046964e-06	1.0447658406019680e-08	1	true	GAMG	3.0654971182901252e-05	2.6880260221957501e-07	6	true
1124                    	DILUPBiCGStab	7.3447920956654957e-08	4.8784428133513018e-09	1	6.1159869639992588e-05	1.5846463418854639e-07	1	2.9486471265172412e-06	7.4017792658437594e-09	1	false	DILUPBiCGStab	2.6543344975076710e-07	5.7794479915352297e-10	1	true	DILUPBiCGStab	6.0423798219735224e-06	1.0528804989778260e-08	1	true	GAMG	3.0572786100086282e-05	2.6356625409509818e-07	6	true
1125                    	DILUPBiCGStab	7.3318239948494275e-08	4.8949491676336176e-09	1	6.0802915500297687e-05	1.5888962360678129e-07	1	2.9453717980642061e-06	7.4681682936760522e-09	1	false	DILUPBiCGStab	2.6768603172779489e-07	5.7443850024440775e-10	1	true	DILUPBiCGStab	6.0480886208792138e-06	1.0605121062321999e-08	1	true	GAMG	3.0613903967861597e-05	2.6537573977322997e-07	6	true
1126                    	DILUPBiCGStab	7.3506493081305367e-08	4.9267168990321002e-09	1	6.0450297189635523e-05	1.5933048848766099e-07	1	2.9461533636473959e-06	7.5416818446316997e-09	1	false	DILUPBiCGStab	2.6993967064032129e-07	5.7081169281200018e-10	1	true	DILUPBiCGStab	6.0878661435287513e-06	1.0699358248399529e-08	1	true	GAMG	3.0557139445536978e-05	2.6346178693353881e-07	6	true
1127                    	DILUPBiCGStab	7.3777443030933013e-08	4.9638215898357196e-09	1	6.0106955219470000e-05	1.5983649130102941e-07	1	2.9482321258794671e-06	7.6181065586456198e-09	1	false	DILUPBiCGStab	2.7219787845780722e-07	5.6700008672007046e-10	1	true	DILUPBiCGStab	6.1053380944396204e-06	1.0771640740172470e-08	1	true	GAMG	3.0613901517058399e-05	2.6554355445907540e-07	6	true
1128                    	DILUPBiCGStab	7.3713459059228836e-08	4.9825727659435690e-09	1	5.9761374727108480e-05	1.6031220538860881e-07	1	2.9452271186721470e-06	7.6902968664921095e-09	1	false	DILUPBiCGStab	2.7444144277573369e-07	5.6283475811313249e-10	1	true	DILUPBiCGStab	6.1156079060360862e-06	1.0849371840986920e-08	1	true	GAMG	3.0503065286560279e-05	2.6295832195657502e-07	6	true
1129                    	DILUPBiCGStab	7.3554250837316293e-08	4.9988288983566699e-09	1	5.9420076304507821e-05	1.6077063269062161e-07	1	2.9410673187845790e-06	7.7616264294263054e-09	1	false	DILUPBiCGStab	2.7669291886105978e-07	5.5844195270241321e-10	1	true	DILUPBiCGStab	6.1200816189361019e-06	1.0948245791261360e-08	1	true	GAMG	3.0550820040297722e-05	2.6388063666658749e-07	6	true
1130                    	DILUPBiCGStab	7.3727153434275216e-08	5.0323106948266087e-09	1	5.9079670352178113e-05	1.6122061984870979e-07	1	2.9411540821337190e-06	7.8366928195124915e-09	1	false	DILUPBiCGStab	2.7894141337450421e-07	5.5390791772671354e-10	1	true	DILUPBiCGStab	6.1596859001324444e-06	1.1072292582165621e-08	1	true	GAMG	3.0482772682538660e-05	2.6100525429687761e-07	6	true
1131                    	DILUPBiCGStab	7.3987927709080516e-08	5.0725084829493110e-09	1	5.8745808606583859e-05	1.6166632130521759e-07	1	2.9425156505603619e-06	7.9128162655072455e-09	1	false	DILUPBiCGStab	2.8119918866939502e-07	5.4918917639705428e-10	1	true	DILUPBiCGStab	6.1771604188130738e-06	1.1174127817415949e-08	1	true	GAMG	3.0527774282975600e-05	2.6145451663755299e-07	6	true
1132                    	DILUPBiCGStab	7.3908925493269474e-08	5.0935114206073287e-09	1	5.8405804056505690e-05	1.6203672213955231e-07	1	2.9386664590507448e-06	7.9811929753759440e-09	1	false	DILUPBiCGStab	2.8343217091475421e-07	5.4415989221043167e-10	1	true	DILUPBiCGStab	6.1871682553833023e-06	1.1267340940616009e-08	1	true	GAMG	3.0416627865653391e-05	2.5737503680549888e-07	6	true
1133                    	DILUPBiCGStab	7.3748260397185035e-08	5.1123485143938790e-09	1	5.8070053249314400e-05	1.6236072543131541e-07	1	2.9337639936191391e-06	8.0474592546854331e-09	1	false	DILUPBiCGStab	2.8567400850902813e-07	5.3884087755553236e-10	1	true	DILUPBiCGStab	6.1915963076422013e-06	1.1353911661643610e-08	1	true	GAMG	3.0507970784871681e-05	2.6252499132051202e-07	6	true
1134                    	DILUPBiCGStab	7.3912152345351720e-08	5.1472906882474366e-09	1	5.7732670825231019e-05	1.6262774104388629e-07	1	2.9330647165284501e-06	8.1163072857864762e-09	1	false	DILUPBiCGStab	2.8791096586492381e-07	5.3337364245310748e-10	1	true	DILUPBiCGStab	6.2309202183500679e-06	1.1460156057077040e-08	1	true	GAMG	3.0430708075338371e-05	2.5799858791960569e-07	6	true
1135                    	DILUPBiCGStab	7.4146850579520005e-08	5.1874725037310937e-09	1	5.7399214421914269e-05	1.6285114215185741e-07	1	2.9335451811659819e-06	8.1827013311371779e-09	1	false	DILUPBiCGStab	2.9015272145616241e-07	5.2791026016037224e-10	1	true	DILUPBiCGStab	6.2464476972396016e-06	1.1542072131032250e-08	1	true	GAMG	3.0415282718408091e-05	2.5955983817897989e-07	6	true
1136                    	DILUPBiCGStab	7.4039075073573956e-08	5.2077191022008257e-09	1	5.7057437352962283e-05	1.6295942070317730e-07	1	2.9287714524615991e-06	8.2388982026661843e-09	1	false	DILUPBiCGStab	2.9236689287917220e-07	5.2247086658906595e-10	1	true	DILUPBiCGStab	6.2558899075136853e-06	1.1620150971780309e-08	1	true	GAMG	3.0290340831677930e-05	2.5495727053482549e-07	6	true
1137                    	DILUPBiCGStab	7.3858100963194851e-08	5.2244153488144998e-09	1	5.6718174968210677e-05	1.6301842958712301e-07	1	2.9229212352076798e-06	8.2909541017306404e-09	1	false	DILUPBiCGStab	2.9458776584238262e-07	5.1759013513136068e-10	1	true	DILUPBiCGStab	6.2601353653744062e-06	1.1710523225856299e-08	1	true	GAMG	3.0353768011783251e-05	2.5838788310679103e-07	6	true
1138                    	DILUPBiCGStab	7.4001252667573152e-08	5.2590630209781006e-09	1	5.6375671947780161e-05	1.6299345244816699e-07	1	2.9212974249108072e-06	8.3426886430829849e-09	1	false	DILUPBiCGStab	2.9680569911977701e-07	5.1277521950659314e-10	1	true	DILUPBiCGStab	6.2979006661252821e-06	1.1823803563377780e-08	1	true	GAMG	3.0284070297647589e-05	2.5486537666888732e-07	6	true
1139                    	DILUPBiCGStab	7.4233474007308583e-08	5.2986867494706369e-09	1	5.6036639864655263e-05	1.6288266099953141e-07	1	2.9209522117232332e-06	8.3899170862347313e-09	1	false	DILUPBiCGStab	2.9903319643804340e-07	5.0816283827159160e-10	1	true	DILUPBiCGStab	6.3147433084363040e-06	1.1912246272115300e-08	1	true	GAMG	3.0337795586821450e-05	2.5884121030170848e-07	6	true
1140                    	DILUPBiCGStab	7.4106085344659922e-08	5.3167943571528743e-09	1	5.5688192724002399e-05	1.6261550053938560e-07	1	2.9152290486932020e-06	8.4237744263936003e-09	1	false	DILUPBiCGStab	3.0122630389265911e-07	5.0407618646106157e-10	1	true	DILUPBiCGStab	6.3219900299300328e-06	1.1986254242169749e-08	1	true	GAMG	3.0171787558863661e-05	2.5174168999608972e-07	6	true
1141                    	DILUPBiCGStab	7.3907519749903260e-08	5.3314092860646831e-09	1	5.5340713747642249e-05	1.6222267082324631e-07	1	2.9085042029668741e-06	8.4495998725331214e-09	1	false	DILUPBiCGStab	3.0342132723498181e-07	5.0036133533048313e-10	1	true	DILUPBiCGStab	6.3262296495055016e-06	1.2051617424890569e-08	1	true	GAMG	3.0242744609422199e-05	2.5566404200507812e-07	6	true
1142                    	DILUPBiCGStab	7.4058829505759631e-08	5.3628180507501706e-09	1	5.4990496359382328e-05	1.6171814495373140e-07	1	2.9061107325361922e-06	8.4758870489936939e-09	1	false	DILUPBiCGStab	3.0561278106264071e-07	4.9726976721139713e-10	1	true	DILUPBiCGStab	6.3649050053771601e-06	1.2131599867275581e-08	1	true	GAMG	3.0169134563355371e-05	2.5243321867070500e-07	6	true
1143                    	DILUPBiCGStab	7.4270707997146945e-08	5.3984198842428153e-09	1	5.4641917936498250e-05	1.6109379796925470e-07	1	2.9047804459993250e-06	8.4961184312488405e-09	1	false	DILUPBiCGStab	3.0780245801500949e-07	4.9537567106067824e-10	1	true	DILUPBiCGStab	6.3779257334602222e-06	1.2180508932760031e-08	1	true	GAMG	3.0186757957801190e-05	2.5329174239188660e-07	6	true
1144                    	DILUPBiCGStab	7.4122056301845245e-08	5.4120416050818337e-09	1	5.4285020140875932e-05	1.6028875838406651e-07	1	2.8980822302795810e-06	8.5015769145876607e-09	1	false	DILUPBiCGStab	3.0995034971831500e-07	4.9390519264440882e-10	1	true	DILUPBiCGStab	6.3842066754138853e-06	1.2211517252153530e-08	1	true	GAMG	3.0048035633703590e-05	2.4973844777440463e-07	6	true
